"","N402Barcode_706.511","N402Barcode_705.507","N402Barcode_718.520","N402Barcode_722.516","N402Barcode_721.516","N402Barcode_715.515","N402Barcode_718.513","N402Barcode_704.506","N402Barcode_702.505","N402Barcode_706.503","N402Barcode_701.511","N402Barcode_727.507","N402Barcode_729.502","N402Barcode_705.521","N402Barcode_719.503","N402Barcode_707.521","N402Barcode_728.521","N402Barcode_702.508","N402Barcode_703.520","N402Barcode_707.506","N402Barcode_701.505","N402Barcode_724.505","N402Barcode_728.510","N402Barcode_703.503","N402Barcode_726.511","N402Barcode_702.510","N402Barcode_712.513","N402Barcode_714.516","N402Barcode_715.503","N402Barcode_726.521","N402Barcode_721.503","N402Barcode_704.515","N402Barcode_719.517","N402Barcode_705.522","N402Barcode_705.508","N402Barcode_705.510","N402Barcode_722.513","N402Barcode_720.503","N402Barcode_720.517","N402Barcode_716.510","N402Barcode_702.511","N402Barcode_723.502","N402Barcode_727.522","N402Barcode_715.518","N402Barcode_703.507","N402Barcode_707.515","N402Barcode_702.520","N402Barcode_704.510","N402Barcode_712.521","N402Barcode_706.522","N402Barcode_714.510","N402Barcode_702.515","N402Barcode_701.515","N402Barcode_711.502","N402Barcode_701.517","N402Barcode_720.507","N402Barcode_728.508","N402Barcode_728.520","N402Barcode_726.522","N402Barcode_707.503","N402Barcode_724.510","N402Barcode_705.505","N402Barcode_701.503","N402Barcode_703.516","N402Barcode_728.503","N402Barcode_703.510","N402Barcode_721.508","N402Barcode_707.505","N402Barcode_716.506","N402Barcode_714.518","N402Barcode_720.516","N402Barcode_724.507","N402Barcode_720.506","N402Barcode_720.520","N402Barcode_701.518","N402Barcode_722.520","N402Barcode_723.508","N402Barcode_721.521","N402Barcode_715.511","N402Barcode_704.516","N402Barcode_724.520","N402Barcode_714.507","N402Barcode_726.507","N402Barcode_728.516","N402Barcode_723.516","N402Barcode_704.511","N402Barcode_715.507","N402Barcode_720.505","N402Barcode_711.522","N402Barcode_716.518","N402Barcode_721.513","N402Barcode_722.517","N402Barcode_705.511","N402Barcode_727.506","N402Barcode_719.506","N402Barcode_721.506","N402Barcode_720.515","N402Barcode_712.508","N402Barcode_711.511","N402Barcode_716.515","N402Barcode_721.518","N402Barcode_723.503","N402Barcode_705.520","N402Barcode_723.513","N402Barcode_710.510","N402Barcode_726.517","N402Barcode_724.506","N402Barcode_724.515","N402Barcode_706.516","N402Barcode_711.513","N402Barcode_716.522","N402Barcode_711.521","N402Barcode_706.521","N402Barcode_712.518","N402Barcode_705.517","N402Barcode_714.515","N402Barcode_712.503","N402Barcode_727.521","N402Barcode_704.522","N402Barcode_728.518","N402Barcode_718.518","N402Barcode_707.510","N402Barcode_716.511","N402Barcode_727.505","N402Barcode_712.502","N402Barcode_710.518","N402Barcode_724.518","N402Barcode_719.507","N402Barcode_710.520","N402Barcode_707.520","N402Barcode_706.520","N402Barcode_710.517","N402Barcode_701.506","N402Barcode_711.518","N402Barcode_704.517","N402Barcode_728.517","N402Barcode_706.505","N402Barcode_722.505","N402Barcode_718.517","N402Barcode_701.510","N402Barcode_704.520","N402Barcode_710.508","N402Barcode_723.511","N402Barcode_710.516","N402Barcode_703.513","N402Barcode_716.508","N402Barcode_716.502","N402Barcode_704.513","N402Barcode_716.521","N402Barcode_726.510","N402Barcode_712.520","N402Barcode_718.507","N402Barcode_716.503","N402Barcode_716.517","N402Barcode_718.510","N402Barcode_724.508","N402Barcode_720.510","N402Barcode_712.511","N402Barcode_719.511","N402Barcode_712.515","N402Barcode_712.505","N402Barcode_707.517","N402Barcode_721.511","N402Barcode_727.511","N402Barcode_723.505","N402Barcode_718.522","N402Barcode_721.515","N402Barcode_728.513","N402Barcode_701.502","N402Barcode_711.515","N402Barcode_719.520","N402Barcode_711.503","N402Barcode_711.517","N402Barcode_723.521","N402Barcode_719.505","N402Barcode_727.517","N402Barcode_724.517","N402Barcode_722.522","N402Barcode_712.517","N402Barcode_722.515","N402Barcode_728.511","N402Barcode_707.516","N402Barcode_706.507","N402Barcode_707.502","N402Barcode_719.521","N402Barcode_701.507","N402Barcode_721.502","N402Barcode_723.522","N402Barcode_701.522","N402Barcode_724.502","N402Barcode_711.505","N402Barcode_728.522","N402Barcode_705.516","N402Barcode_714.506","N402Barcode_718.506","N402Barcode_722.503","N402Barcode_702.506","N402Barcode_715.513","N402Barcode_703.502","N402Barcode_721.517","N402Barcode_715.520","N402Barcode_711.508","N402Barcode_701.516","N402Barcode_716.505","N402Barcode_707.508","N402Barcode_727.508","N402Barcode_702.516","N402Barcode_727.520","N402Barcode_718.511","N402Barcode_727.502","N402Barcode_727.515","N402Barcode_720.508","N402Barcode_707.507","N402Barcode_703.508","N402Barcode_723.518","N402Barcode_702.503","N402Barcode_727.510","N402Barcode_703.518","N402Barcode_712.522","N402Barcode_704.507","N402Barcode_712.510","N402Barcode_718.508","N402Barcode_726.518","N402Barcode_702.521","N402Barcode_704.502","N402Barcode_715.505","N402Barcode_718.502","N402Barcode_715.521","N402Barcode_701.520","N402Barcode_710.513","N402Barcode_711.520","N402Barcode_726.505","N402Barcode_705.513","N402Barcode_723.517","N402Barcode_722.506","N402Barcode_716.516","N402Barcode_706.515","N402Barcode_728.506","N402Barcode_724.511","N402Barcode_702.513","N402Barcode_727.503","N402Barcode_724.513","N402Barcode_712.516","N402Barcode_719.522","N402Barcode_715.502","N402Barcode_705.503","N402Barcode_716.513","N402Barcode_706.517","N402Barcode_722.507","N402Barcode_718.505","N402Barcode_727.516","N402Barcode_726.520","N402Barcode_701.513","N402Barcode_723.515","N402Barcode_715.506","N402Barcode_704.503","N402Barcode_724.522","N402Barcode_715.522","N402Barcode_716.520","N402Barcode_714.511","N402Barcode_702.518","N402Barcode_704.505","N402Barcode_719.502","N402Barcode_722.508","N402Barcode_714.522","N402Barcode_722.521","N402Barcode_724.503","N402Barcode_703.505","N402Barcode_702.517","N402Barcode_719.518","N402Barcode_726.502","N402Barcode_726.508","N402Barcode_721.507","N402Barcode_726.516","N402Barcode_703.517","N402Barcode_722.511","N402Barcode_706.518","N402Barcode_726.515","N402Barcode_704.521","N402Barcode_714.521","N402Barcode_727.518","N402Barcode_705.515","N402Barcode_720.511","N402Barcode_719.515","N402Barcode_710.502","N402Barcode_724.521","N402Barcode_706.502","N402Barcode_723.510","N402Barcode_702.522","N402Barcode_718.521","N402Barcode_702.502","N402Barcode_703.506","N402Barcode_706.508","N402Barcode_703.521","N402Barcode_721.505","N402Barcode_727.513","N402Barcode_726.506","N402Barcode_721.520","N402Barcode_729.513","N402Barcode_720.502","N402Barcode_707.513","N402Barcode_723.506","N402Barcode_706.513","N402Barcode_712.507","N402Barcode_714.513","N402Barcode_704.518","N402Barcode_707.522","N402Barcode_715.516","N402Barcode_721.522","N402Barcode_722.502","N402Barcode_703.515","N402Barcode_724.516","N402Barcode_715.517","N402Barcode_711.507","N402Barcode_723.520","N402Barcode_710.507","N402Barcode_710.503","N402Barcode_701.521","N402Barcode_711.510","N402Barcode_718.503","N402Barcode_706.506","N402Barcode_718.516","N402Barcode_714.503","N402Barcode_707.511","N402Barcode_728.502","N402Barcode_714.505","N402Barcode_728.515","N402Barcode_704.508","N402Barcode_719.516","N402Barcode_722.510","N402Barcode_710.505","N402Barcode_710.515","N402Barcode_722.518","N402Barcode_723.507","N402Barcode_705.518","N402Barcode_719.510","N402Barcode_714.508","N402Barcode_706.510"
"Smp-041550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14063962623146,0,0,0.441277378211765,0,0,0,0,0.903813201859806,0,0,0,0,0,2.00495928345961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44672874579,0,0,0,0,0,0,0,0,0,0,0,0.751014517964836,0,0,0,0,0,1.39267466711407,0,0,0,0,0,0,0,0,0,0,2.62128098315034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39906830727307,0,0,0,0,0,0,0,1.44728962905143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363890070332347,0,0,0,0,0,0,0,0,0,0,0,0.991232075538059,0,0,0,0,1.26926882847217,0,0.947155426319696,0,0,0,0,0,1.33816682385488,0,1.55014090264355,0,0,0,0,0,0,0,0,1.38838009096474,0,2.22160606304227,0,0,0,2.27455437065485,0,0,0,0,0.757228547996709,0,0,0,0,0,0,0,0,1.76960034085723,0,0,1.37438924511281,0.827642259495595,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36093391376778,0,1.03941649760559,0,0,0,0,0,0,0,0,1.63968405219151,0,0,1.72878802732257,0,0,0,0,0,0,0.706633758441924,0,0,0,0,0,0,0,0.828934847253007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14776693529309,0,0,0,0,0.528309669462052,0,0.704923706276985,0,0,0,0,0,0,0,1.67938337669437,0,1.15053002228908,0,0,0,0,0,0,0,0,2.1580991988749,0,0,0,0,0,0.975787132745649,0,0,0,0,0,0,0,0,0,0,0,0.0280197652698295,1.02182310259418,0,0,0,0,1.77793088625095,0,0,0,0,0,0,0,0,0,0,0.0974368848535284,0,0,0,0,0,0,0,1.56073767989308,0,0,0,0,0,0,0.0311334337996788,1.82624360652381,0,0,0,1.25415918333248,0,0,0,0,1.23411661677595,0,0,0,0.975345119738178,0,1.18683046623529,1.2441285238729,0
"Smp-104370",0,0,0.698793165943805,0,0,0,1.61035679970393,0,0,0,0,0,0,0,0,0,1.41202574910267,0,0,0.502808641907412,0,1.92506035779151,0,0,0,0,0,0,0,0,0,1.32190530162094,0,0,0,0,0,0,0,0,0,0,0,0,1.68134664769088,0,0,0,1.44454601060709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38046949539581,0.0418627167651214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376028473292365,0,0,0,1.30653170267306,0,0,0,0.0678605620869744,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43699203032552,0,1.42090351359197,0,0,0,0,0,0,0,0,0,0.453830491851004,0.038044904141402,0,0,1.12537166775813,0,0,0,0,0,0,0,0,0,0,1.55666097145359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94855535511287,0,0,0,0,0,0,1.1665261226453,0,0,0,0,0,0,0,0,0,0,0.119803574681475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967263426489954,0,0,0,0.0402985755703274,1.11946748990493,0,0,0,1.68100938553457,0,1.87334800549197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167442902964361,0,0,0,0,0.151648057967043,0,1.2786202531123,0.0360289470553647,0,0,0,0,0,0,0,0,1.37025974453556,0,0,0,0,0,0,0,0,0,0,0,2.30585142172396,0,0,0,0,0,1.52025811796805,0,0,0,0,0,0,0,0,0,0,0.498439954543842,0,0,0,0,0,0,0,0,0,0,0,0,0.32561418952261,0,0,0,0,1.47655184206074,0,0.502367450905774,0,1.24801050828863,0,0,0,0,0,0,0,0,0,0,0,0,0.273041756771584,0,0,0,0,0,0,0.0396825461747442,0,0,0,0.937729960783622,0,2.01744721838963,0,0
"Smp-042910",0,0,0,0.237006020637137,0,0,0,0,0,0,0,0,0,1.84694211865617,0,0,0,0.112029928357372,0,0,0,0,0,0,0,1.2213538852816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42087062002767,0,0,0,0,0,0,1.90227230162294,0,0.932811261727915,0,0.399099697802555,0,0,2.45029875300528,1.33719893360366,0.0597458639243539,0,0,0,0,0,0,1.13337913170235,0,0,0,0,0,1.20297567396149,0,1.16096874584586,0,0,0,0,0,0,0,0.908330854749541,0,0.602350892558375,0,0,0,0,0,0,0,2.47704349776623,0,0,0,0,0,0,1.21079238276333,0,0,1.58419416920051,1.43821058596194,0.0957677610986395,1.29918368391955,0,0.769769241100711,0,0,0.0716044930537369,0,0,0,0,0,1.20949215813506,1.17516976720941,0,0,1.58634291954222,0,0.771598271668258,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36755955516597,0,0,0,0,0,1.06112978301803,0,0,0,0,0,0,0,0,1.73645240780742,0,0,0,0,0.318292377300084,0,0,0,0,0,1.66959738777862,0,0,0,0.572820663123376,0,0,0,0,0,0,0,0,1.50389172975627,0,0,0.418181871892234,0,0,0.0188327656620813,0,0,0.257860260576407,0,0.0264238253812637,0,0,0,1.70582572265479,0,0,0.847186865227551,0,0,0,0,0,0,0,0,0,0,0,0,1.71328717410498,0,0,0,0.852435423474067,1.7757185588306,0,0,0,1.61948978804921,0,0,2.38139177618009,0,0,0,0,0,0,0.826467408699731,0,0.0797340041605842,0,0,0,0.531250106069897,0.319053863949721,0,0,0,0,0,0,0,0,0,0,2.22509454587592,0,0,0,1.04707891213059,0,0,1.15883830742811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33504426002346,0,0,0,0.0270914119300484,0,0,1.97260905682171,0,0.212522763083652,0,1.35225712172031,0.0351634223153402,0,0,0,0,0.328649784722751,0,1.88715345005607,0,0,0.248266658155138,0,0.2689043549144,0,0,0,0.0894197714788645,0,0,0,0,0,1.22749049808861,0,0.134600590003999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00321312834822,0,0,0,0,0.750864118447836,0
"Smp-013950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16328510536151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75649808564489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14300484769547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725258536816381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95237370363265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40809046748233,0,0,0,0,1.45024860816784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39817474579276,0,0,0,1.27200687614257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smp-090830",0,0,0,0,0,0,0,2.06122211699805,0,2.12600916915237,0,0,0,0,0,0,0.846755103395283,0,0,0.356827366997475,0,2.23451398955145,1.89882760512539,0,2.90877326358247,0,0,0,2.2117119631071,1.84344899268803,0,0,0.0437962449148552,0,0,0,0,1.772199241033,1.58443873942619,0,0,0,2.13369543958389,1.60988049187498,1.94207048654359,0,1.6294398759467,0,1.4142820497141,0,0,0,0,0,0,0,0,2.12640704513902,0,0,0,0,0,0,2.07791310784955,0,0,0,0,0,0,0,1.14883282905041,0,0.194327935079579,2.01333106633324,1.98320392897411,0,0,1.78087409290158,0,0,0,1.76401123100755,0,0,0,0,0,0,0,0,0,0,2.29716275203407,0,0,0,0,0,1.53135550765407,0,0,0,0,0,0,0,2.07580158458123,0,0,2.4151721051225,1.93263522266938,0,0,0,0,0,0,0,0,0,1.48950733753848,0,0,0,0,1.26168026184767,1.91125989304242,0,0,0,1.68943821202145,0.731441976245123,0,0,2.11241295897517,0,0,2.10600966720007,2.49988274695229,0,0,0,0,0,0,0,1.76990811538338,0,0,0,0,0,0,0.0408786765592825,0,0,0,2.05723991028802,0,0,1.82748891726511,0,0,0,0,0,0,3.09607836637492,1.37995295483141,0,2.21751176466432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68113399316188,0,0,2.08255206896742,0,0,0,0,0,1.44475734074158,0,0,0,0,0,0.0855749865388535,0,0,0,0,2.35353982034564,2.06241648919809,0,2.19649299314338,0,0,0,0,0,0,1.70698332913637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02284289614833,0,2.26070162874698,2.14925150140362,0,0,1.73112902604753,0,1.82231720472957,0,0,0,0,0.209662660740372,3.18826621103004,1.98052141035532,0,0,0,0,2.41270843685435,0,0,0,0,0,0,0,0.257098552595832,0,0,0,1.00568044790758,0.0314309710378086,0,0,0,0,0.234619225643347,0,2.31767959709608,0,0,0,0.610357027173022,0,0,1.61903895812876,0,0,0,0,0,0,2.30388402783195,0,2.24930916713827,0,0,0.497462866444677,0,2.64075191800324,1.81644133280734,0,1.18809350331658,0,0,0,0,0,1.31185078651746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932727294055084,0,0.534965925964808,0,0,2.35562673433954,0,0,1.84822694867643,0.580889251170462,0,1.49332031290814,2.38121721532679,0,0,0,0,0,0,0,0,0
"Smp-168130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593087519124224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342086323464266,0,0,0,0,0,0,0,0,0,0,0,1.44023736040763,0.634473186956272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72191104955474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53617185143614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28770255299163,0,0,0,0,0.975227937013207,0,0,0,0.249358222391807,0,1.02482483975262,0,0,0,0,0,0,0,0,0,0,0.027918581397258,0,0,0,0,0,0,1.90076235159713,0,0,0,0,0,0,0,0,1.60640872728133,0,0,0,0,0,0,0,0,0,0,0.0275351122237812,0,1.21135537339068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492379709093037,0,0,0,0,0,1.28905210636779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14290322519829,1.28498364671459,0,0,0,0,0,0,0,0
"Smp-191500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0586179060914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95055975727942,0,0,0,0,0,0,1.72484798640671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28228854627811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56021444562338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735957374325323,0,1.5913263591715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smp-004170",0,0,0,0,2.69713258489602,0,0,0,0,1.98057101664864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6605810247693,0,0,0,0,0.494262107608785,0,0,0,2.04731338648138,0,0,0,0,0,0,0,0,0,0,2.29372463702846,0,0,0,0,1.63651673021404,0,0,0,0,0,2.18633291784949,0,0,2.01200323675372,0,0,0,0,0,0,0,0,0.51094601590064,0,0,2.63508008801952,0,0,1.65923169471864,1.9508685066589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41896334962575,1.68036205830439,0,0,0,0,0,0,0,0.436800796512782,0,0,1.88120871303005,0,0,0,2.41548814844511,0,1.51413559045052,0,1.41830405649287,1.98636631698878,0,0,0,0,0,2.05215694891902,0,0,0,0,0,0,2.01958989809035,0,0,0,0,0,0,0,2.11971811836696,1.77473260440956,0.355250618620867,0,0,0,0,0,0,0,2.31615589459464,0,2.35856142329509,2.69687127443011,0.294600591189156,1.33409880217926,0,0,0,0,0,0,0,0,2.88599600771045,0,0,0,0,2.42986430049788,0,0.169742075344087,0.283020194867382,0.903359904313933,1.72166063549251,0,0,0,0,1.98041959173995,0,0,0,0,0,0,2.07135873790026,2.28673825985011,0,0,0,0,0,1.01941480427016,1.71999077710302,0,1.98544940295583,0,2.28229569365093,0,0,0,0.694796620985784,0,0,0,0,0,0,0,1.89400554199891,0,0,0,2.87245919943739,0,0,0.0472738556493992,0,1.04124267464229,0,1.7690507175972,0,0,0,0,1.36554995327241,2.74649717974676,2.47499955366531,0,0,1.81600029083706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80946574647589,2.64022749613209,2.63225072716287,0,0,2.13569999032142,1.31741490319973,0,0,0.39689384401981,0,0,0,0,0,0.86261114370213,2.48801539262915,0,0,1.95890479431946,0,0,0,0,0,0,0,0,1.97407902602264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41115037720076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391069577332287,0,0,2.18281158820758,0,2.19271371703362,1.97322744724057,0,0,1.73715136341567,0,2.19389974980258,0,2.24665192937363,0,0,0,2.15757038480234,0,0,2.28063621231648,0,0,0.052688497185506,2.20792709827329,0,0,0,0,1.21603263097746,0,0,0,0,2.44820354638707,0
"Smp-206120",0,0,0,0,0,0,0,2.09678083267728,0,0,2.16045239497036,0,1.47998846509399,0,0.757087807995455,0,0,0,0,0.0418938088909785,0,0,1.67434622800483,0,0,1.30999097145606,1.92957243081098,0,0.0455736444932886,0,0,0,0,0.980981358445989,0,1.9238283360638,0,1.37516177571508,0,0,1.87788852820386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40605721333205,0,1.7624948465727,0,0,0.10443136458114,0,0,0,0,0.374833941374841,0,0,0,0,0,0,0,0,0.866823851107697,0,0,0,0,0,0,0,0,1.01606214446442,0,0,0,1.47944790568996,0,0,0,0,0,1.34674705513471,1.69922492323871,0,0,0,0,0,0,1.47158423470631,0.0403594839881431,0,0,0.288514744805945,0,0,0,0,2.08210567073925,0,0.159047912870661,0,0,0,1.56136171847158,0,0,0,0,0,0,0,1.64910334264775,0,0,0,1.44509082581186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71190197228586,0,0,0,0,1.22188491218224,0,0,0,0,0,1.5770492154006,0,0,0,0,0,0,0,0,0,0,0,0,1.17657911333415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73228599842604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397318088573719,0,2.14301289877915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99982220804815,0,0,0,2.07542925596209,0,0,0.202032320885545,0,0,0,0,0,0,0,0,0,0,1.60170694053387,0,0,0,0,0,0,0,0,0,0,0,0,1.87803582833112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943515190083683,0,0,0,0,0,0,0,1.7251243286075,0,0,0,0,0,0,2.10206353372001,0,0,1.02059601563169,0,0,0,0,0,1.95201493571452,0,0,0,0,0.301488123891717,0,0.342444847519235,0,0,0,2.03767082630059,0,0,0,0,0,0,0
"Smp-015440",0,0,0,0,0,0,0,1.57300715439356,0,0,0,0,0,0,0,0.845518165959786,0.79151167572482,0,0,0.953915873925717,0,0,0,0,0,0.726889862818274,0,0,0,0,0,0,0,0,0,1.89525656218511,0.773461717447461,0,0,0,0,0,0,0,0,0,0,0,0.818441645334032,0,1.17490131115592,0,0,0,0.0305746831369555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28512452010896,0,1.44146240023624,0,0,0,1.92751017530168,0.157508434597767,0,1.42102588481075,0,0,0,2.56559589304104,0.104613378991631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64903800764086,0,0,0,0,0,0.891472159250878,0,0,0,0.402773014403233,0,1.12249120216534,0.16915737576494,0,0,0,0,0,0,0,0,0,0,0,0.622723414863476,0,0,1.11407489240154,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49381743939925,0,0.439226567582048,0,1.9069971159774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67431564353043,0,0,0,0,0,1.62134479275146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01597440998034,0,1.67605844058008,0,0,0,0,0,2.07942498354523,0.0274606155182944,0,0,0,0,0,0,0,0,0,0,0,0,1.277334835115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659383573575267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66511397675668,0,0,0.165414488146502,0,0,0,0,0,0,0,0,0,0,0,1.53360185279851,0,0,1.14073591985005,0,0,1.6445284757609,0,0.300485704184769,0,0,0,0,0,0,0,0,0,0,0,0.616959795542221,1.5050132529607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8329907665223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
