,Found,Truth
human3_lib1.final_cell_0865,4,beta
human3_lib1.final_cell_0867,4,beta
human3_lib1.final_cell_0868,4,beta
human3_lib1.final_cell_0869,4,beta
human3_lib1.final_cell_0870,4,beta
human3_lib1.final_cell_0873,4,beta
human3_lib1.final_cell_0875,4,beta
human3_lib1.final_cell_0877,4,beta
human3_lib1.final_cell_0878,4,beta
human3_lib1.final_cell_0879,4,beta
human3_lib1.final_cell_0880,4,beta
human3_lib1.final_cell_0881,4,beta
human3_lib1.final_cell_0883,4,beta
human3_lib1.final_cell_0886,4,beta
human3_lib1.final_cell_0887,4,beta
human3_lib1.final_cell_0888,4,beta
human3_lib1.final_cell_0889,4,beta
human3_lib1.final_cell_0894,4,beta
human3_lib2.final_cell_0030,4,beta
human3_lib2.final_cell_0040,4,beta
human3_lib2.final_cell_0050,4,beta
human3_lib2.final_cell_0065,4,beta
human3_lib2.final_cell_0077,4,beta
human3_lib2.final_cell_0085,4,beta
human3_lib2.final_cell_0089,4,beta
human3_lib2.final_cell_0106,4,beta
human3_lib2.final_cell_0113,4,beta
human3_lib2.final_cell_0132,4,beta
human3_lib2.final_cell_0137,4,beta
human3_lib2.final_cell_0139,4,beta
human3_lib2.final_cell_0144,4,beta
human3_lib2.final_cell_0146,4,beta
human3_lib2.final_cell_0150,4,beta
human3_lib2.final_cell_0151,4,beta
human3_lib2.final_cell_0153,4,beta
human3_lib2.final_cell_0157,4,beta
human3_lib2.final_cell_0163,4,beta
human3_lib2.final_cell_0166,4,beta
human3_lib2.final_cell_0169,4,beta
human3_lib2.final_cell_0170,4,beta
human3_lib2.final_cell_0175,4,beta
human3_lib2.final_cell_0177,4,beta
human3_lib2.final_cell_0182,4,beta
human3_lib2.final_cell_0192,4,beta
human3_lib2.final_cell_0193,4,beta
human3_lib2.final_cell_0196,4,beta
human3_lib2.final_cell_0198,4,beta
human3_lib2.final_cell_0200,4,beta
human3_lib2.final_cell_0203,4,beta
human3_lib2.final_cell_0204,4,beta
human3_lib2.final_cell_0206,4,beta
human3_lib2.final_cell_0210,4,beta
human3_lib2.final_cell_0219,4,beta
human3_lib2.final_cell_0230,4,beta
human3_lib2.final_cell_0233,4,beta
human3_lib2.final_cell_0234,4,beta
human3_lib2.final_cell_0242,4,beta
human3_lib2.final_cell_0244,4,beta
human3_lib2.final_cell_0249,4,beta
human3_lib2.final_cell_0259,4,beta
human3_lib2.final_cell_0261,4,beta
human3_lib2.final_cell_0263,4,beta
human3_lib2.final_cell_0265,4,beta
human3_lib2.final_cell_0273,4,beta
human3_lib2.final_cell_0276,4,beta
human3_lib2.final_cell_0278,4,beta
human3_lib2.final_cell_0279,4,beta
human3_lib2.final_cell_0282,4,beta
human3_lib2.final_cell_0284,4,beta
human3_lib2.final_cell_0285,4,beta
human3_lib2.final_cell_0287,4,beta
human3_lib2.final_cell_0304,4,beta
human3_lib2.final_cell_0306,4,beta
human3_lib2.final_cell_0308,4,beta
human3_lib2.final_cell_0309,4,beta
human3_lib2.final_cell_0325,4,beta
human3_lib2.final_cell_0326,4,beta
human3_lib2.final_cell_0331,4,beta
human3_lib2.final_cell_0332,4,beta
human3_lib2.final_cell_0335,4,beta
human3_lib2.final_cell_0336,4,beta
human3_lib2.final_cell_0339,4,beta
human3_lib2.final_cell_0342,4,beta
human3_lib2.final_cell_0346,4,beta
human3_lib2.final_cell_0347,4,beta
human3_lib2.final_cell_0351,4,beta
human3_lib2.final_cell_0352,4,beta
human3_lib2.final_cell_0354,4,beta
human3_lib2.final_cell_0355,4,beta
human3_lib2.final_cell_0358,4,beta
human3_lib2.final_cell_0361,4,beta
human3_lib2.final_cell_0366,4,beta
human3_lib2.final_cell_0367,4,beta
human3_lib2.final_cell_0369,4,beta
human3_lib2.final_cell_0371,4,beta
human3_lib2.final_cell_0381,4,beta
human3_lib2.final_cell_0382,4,beta
human3_lib2.final_cell_0388,4,beta
human3_lib2.final_cell_0390,4,beta
human3_lib2.final_cell_0412,4,beta
human3_lib2.final_cell_0413,4,beta
human3_lib2.final_cell_0418,4,beta
human3_lib2.final_cell_0419,4,beta
human3_lib2.final_cell_0422,4,beta
human3_lib2.final_cell_0428,4,beta
human3_lib2.final_cell_0434,4,beta
human3_lib2.final_cell_0435,4,beta
human3_lib2.final_cell_0438,4,beta
human3_lib2.final_cell_0439,4,beta
human3_lib2.final_cell_0443,4,beta
human3_lib2.final_cell_0450,4,beta
human3_lib2.final_cell_0454,4,beta
human3_lib2.final_cell_0464,4,beta
human3_lib2.final_cell_0465,4,beta
human3_lib2.final_cell_0490,4,beta
human3_lib2.final_cell_0499,4,beta
human3_lib2.final_cell_0508,4,beta
human3_lib2.final_cell_0511,4,beta
human3_lib2.final_cell_0512,4,beta
human3_lib2.final_cell_0523,4,beta
human3_lib2.final_cell_0524,4,beta
human3_lib2.final_cell_0529,4,beta
human3_lib2.final_cell_0532,4,beta
human3_lib2.final_cell_0534,4,beta
human3_lib2.final_cell_0539,4,beta
human3_lib2.final_cell_0546,4,beta
human3_lib2.final_cell_0553,4,beta
human3_lib2.final_cell_0562,4,beta
human3_lib2.final_cell_0563,4,beta
human3_lib2.final_cell_0566,4,beta
human3_lib2.final_cell_0573,4,beta
human3_lib2.final_cell_0574,4,beta
human3_lib2.final_cell_0581,4,beta
human3_lib2.final_cell_0582,4,beta
human3_lib2.final_cell_0594,4,beta
human3_lib2.final_cell_0622,4,beta
human3_lib2.final_cell_0624,4,beta
human3_lib2.final_cell_0627,4,beta
human3_lib2.final_cell_0644,4,beta
human3_lib2.final_cell_0648,4,beta
human3_lib2.final_cell_0663,4,beta
human3_lib2.final_cell_0665,4,beta
human3_lib2.final_cell_0667,4,beta
human3_lib2.final_cell_0672,4,beta
human3_lib2.final_cell_0676,4,beta
human3_lib2.final_cell_0677,4,beta
human3_lib2.final_cell_0678,4,beta
human3_lib2.final_cell_0687,4,beta
human3_lib2.final_cell_0691,4,beta
human3_lib2.final_cell_0699,4,beta
human3_lib2.final_cell_0708,4,beta
human3_lib2.final_cell_0718,4,beta
human3_lib2.final_cell_0726,4,beta
human3_lib2.final_cell_0731,4,beta
human3_lib2.final_cell_0733,4,beta
human3_lib2.final_cell_0734,4,beta
human3_lib2.final_cell_0735,4,beta
human3_lib2.final_cell_0740,4,beta
human3_lib2.final_cell_0742,4,beta
human3_lib2.final_cell_0749,4,beta
human3_lib2.final_cell_0751,4,beta
human3_lib2.final_cell_0759,4,beta
human3_lib2.final_cell_0768,4,beta
human3_lib2.final_cell_0769,4,beta
human3_lib2.final_cell_0773,4,beta
human3_lib2.final_cell_0779,4,beta
human3_lib2.final_cell_0790,4,beta
human3_lib2.final_cell_0791,4,beta
human3_lib2.final_cell_0797,4,beta
human3_lib2.final_cell_0804,4,beta
human3_lib2.final_cell_0807,4,beta
human3_lib2.final_cell_0808,4,beta
human3_lib2.final_cell_0809,4,beta
human3_lib2.final_cell_0811,4,beta
human3_lib2.final_cell_0816,4,beta
human3_lib2.final_cell_0820,4,beta
human3_lib2.final_cell_0821,4,beta
human3_lib2.final_cell_0826,4,beta
human3_lib2.final_cell_0827,4,beta
human3_lib2.final_cell_0829,4,beta
human3_lib2.final_cell_0830,4,beta
human3_lib2.final_cell_0831,4,beta
human3_lib2.final_cell_0834,4,beta
human3_lib2.final_cell_0845,4,beta
human3_lib2.final_cell_0850,4,beta
human3_lib2.final_cell_0852,4,beta
human3_lib2.final_cell_0853,4,beta
human3_lib2.final_cell_0859,4,beta
human3_lib2.final_cell_0860,4,beta
human3_lib2.final_cell_0862,4,beta
human3_lib2.final_cell_0863,4,beta
human3_lib2.final_cell_0864,4,beta
human3_lib2.final_cell_0865,4,beta
human3_lib2.final_cell_0867,4,beta
human3_lib2.final_cell_0872,4,beta
human3_lib2.final_cell_0874,4,beta
human3_lib3.final_cell_0052,4,beta
human3_lib3.final_cell_0054,4,beta
human3_lib3.final_cell_0086,4,beta
human3_lib3.final_cell_0087,4,beta
human3_lib3.final_cell_0093,4,beta
human3_lib3.final_cell_0105,4,beta
human3_lib3.final_cell_0107,4,beta
human3_lib3.final_cell_0108,4,beta
human3_lib3.final_cell_0112,4,beta
human3_lib3.final_cell_0121,4,beta
human3_lib3.final_cell_0124,4,beta
human3_lib3.final_cell_0131,4,beta
human3_lib3.final_cell_0136,4,beta
human3_lib3.final_cell_0137,4,beta
human3_lib3.final_cell_0138,4,beta
human3_lib3.final_cell_0140,4,beta
human3_lib3.final_cell_0141,4,beta
human3_lib3.final_cell_0142,4,beta
human3_lib3.final_cell_0148,4,beta
human3_lib3.final_cell_0150,4,beta
human3_lib3.final_cell_0151,4,beta
human3_lib3.final_cell_0153,4,beta
human3_lib3.final_cell_0161,4,beta
human3_lib3.final_cell_0165,4,beta
human3_lib3.final_cell_0167,4,beta
human3_lib3.final_cell_0169,4,beta
human3_lib3.final_cell_0178,4,beta
human3_lib3.final_cell_0181,4,beta
human3_lib3.final_cell_0184,4,beta
human3_lib3.final_cell_0185,4,beta
human3_lib3.final_cell_0187,4,beta
human3_lib3.final_cell_0190,4,beta
human3_lib3.final_cell_0193,4,beta
human3_lib3.final_cell_0197,4,beta
human3_lib3.final_cell_0199,4,beta
human3_lib3.final_cell_0200,4,beta
human3_lib3.final_cell_0202,4,beta
human3_lib3.final_cell_0206,4,beta
human3_lib3.final_cell_0209,4,beta
human3_lib3.final_cell_0210,4,beta
human3_lib3.final_cell_0215,4,beta
human3_lib3.final_cell_0218,4,beta
human3_lib3.final_cell_0225,4,beta
human3_lib3.final_cell_0232,4,beta
human3_lib3.final_cell_0236,4,beta
human3_lib3.final_cell_0238,4,beta
human3_lib3.final_cell_0239,4,beta
human3_lib3.final_cell_0246,4,beta
human3_lib3.final_cell_0247,4,beta
human3_lib3.final_cell_0248,4,beta
human3_lib3.final_cell_0249,4,beta
human3_lib3.final_cell_0251,4,beta
human3_lib3.final_cell_0253,4,beta
human3_lib3.final_cell_0254,4,beta
human3_lib3.final_cell_0256,4,beta
human3_lib3.final_cell_0257,4,beta
human3_lib3.final_cell_0259,4,beta
human3_lib3.final_cell_0260,4,beta
human3_lib3.final_cell_0263,4,beta
human3_lib3.final_cell_0269,4,beta
human3_lib3.final_cell_0270,4,beta
human3_lib3.final_cell_0275,4,beta
human3_lib3.final_cell_0279,4,beta
human3_lib3.final_cell_0282,4,beta
human3_lib3.final_cell_0286,4,beta
human3_lib3.final_cell_0297,4,beta
human3_lib3.final_cell_0298,4,beta
human3_lib3.final_cell_0304,4,beta
human3_lib3.final_cell_0310,4,beta
human3_lib3.final_cell_0313,4,beta
human3_lib3.final_cell_0314,4,beta
human3_lib3.final_cell_0321,4,beta
human3_lib3.final_cell_0323,4,beta
human3_lib3.final_cell_0328,4,beta
human3_lib3.final_cell_0332,4,beta
human3_lib3.final_cell_0336,4,beta
human3_lib3.final_cell_0340,4,beta
human3_lib3.final_cell_0343,4,beta
human3_lib3.final_cell_0349,4,beta
human3_lib3.final_cell_0350,4,beta
human3_lib3.final_cell_0351,4,beta
human3_lib3.final_cell_0356,4,beta
human3_lib3.final_cell_0359,4,beta
human3_lib3.final_cell_0364,4,beta
human3_lib3.final_cell_0367,4,beta
human3_lib3.final_cell_0371,4,beta
human3_lib3.final_cell_0377,4,beta
human3_lib3.final_cell_0380,4,beta
human3_lib3.final_cell_0383,4,beta
human3_lib3.final_cell_0387,4,beta
human3_lib3.final_cell_0389,4,beta
human3_lib3.final_cell_0391,4,beta
human3_lib3.final_cell_0401,4,beta
human3_lib3.final_cell_0403,4,beta
human3_lib3.final_cell_0408,4,beta
human3_lib3.final_cell_0411,4,beta
human3_lib3.final_cell_0412,4,beta
human3_lib3.final_cell_0414,4,beta
human3_lib3.final_cell_0416,4,beta
human3_lib3.final_cell_0418,4,beta
human3_lib3.final_cell_0419,4,beta
human3_lib3.final_cell_0422,4,beta
human3_lib3.final_cell_0428,4,beta
human3_lib3.final_cell_0429,4,beta
human3_lib3.final_cell_0432,4,beta
human3_lib3.final_cell_0435,4,beta
human3_lib3.final_cell_0444,4,beta
human3_lib3.final_cell_0445,4,beta
human3_lib3.final_cell_0464,4,beta
human3_lib3.final_cell_0465,4,beta
human3_lib3.final_cell_0466,4,beta
human3_lib3.final_cell_0475,4,beta
human3_lib3.final_cell_0476,4,beta
human3_lib3.final_cell_0481,4,beta
human3_lib3.final_cell_0487,4,beta
human3_lib3.final_cell_0489,4,beta
human3_lib3.final_cell_0493,4,beta
human3_lib3.final_cell_0501,4,beta
human3_lib3.final_cell_0503,4,beta
human3_lib3.final_cell_0504,4,beta
human3_lib3.final_cell_0507,4,beta
human3_lib3.final_cell_0514,4,beta
human3_lib3.final_cell_0515,4,beta
human3_lib3.final_cell_0520,4,beta
human3_lib3.final_cell_0527,4,beta
human3_lib3.final_cell_0531,4,beta
human3_lib3.final_cell_0534,4,beta
human3_lib3.final_cell_0542,4,beta
human3_lib3.final_cell_0549,4,beta
human3_lib3.final_cell_0553,4,beta
human3_lib3.final_cell_0555,4,beta
human3_lib3.final_cell_0556,4,beta
human3_lib3.final_cell_0574,4,beta
human3_lib3.final_cell_0579,4,beta
human3_lib3.final_cell_0583,4,beta
human3_lib3.final_cell_0589,4,beta
human3_lib3.final_cell_0591,4,beta
human3_lib3.final_cell_0592,4,beta
human3_lib3.final_cell_0594,4,beta
human3_lib3.final_cell_0604,4,beta
human3_lib3.final_cell_0605,4,beta
human3_lib3.final_cell_0629,4,beta
human3_lib3.final_cell_0634,4,beta
human3_lib3.final_cell_0653,4,beta
human3_lib3.final_cell_0656,4,beta
human3_lib3.final_cell_0660,4,beta
human3_lib3.final_cell_0670,4,beta
human3_lib3.final_cell_0671,4,beta
human3_lib3.final_cell_0675,4,beta
human3_lib3.final_cell_0683,4,beta
human3_lib3.final_cell_0687,4,beta
human3_lib3.final_cell_0689,4,beta
human3_lib3.final_cell_0690,4,beta
human3_lib3.final_cell_0697,4,beta
human3_lib3.final_cell_0698,4,beta
human3_lib3.final_cell_0700,4,beta
human3_lib3.final_cell_0706,4,beta
human3_lib3.final_cell_0709,4,beta
human3_lib3.final_cell_0716,4,beta
human3_lib3.final_cell_0718,4,beta
human3_lib3.final_cell_0727,4,beta
human3_lib3.final_cell_0741,4,beta
human3_lib3.final_cell_0775,4,beta
human3_lib3.final_cell_0776,4,beta
human3_lib3.final_cell_0778,4,beta
human3_lib3.final_cell_0780,4,beta
human3_lib3.final_cell_0786,4,beta
human3_lib3.final_cell_0790,4,beta
human3_lib3.final_cell_0793,4,beta
human3_lib3.final_cell_0794,4,beta
human3_lib3.final_cell_0808,4,beta
human3_lib3.final_cell_0811,4,beta
human3_lib3.final_cell_0815,4,beta
human3_lib3.final_cell_0832,4,beta
human3_lib3.final_cell_0844,4,beta
human3_lib3.final_cell_0845,4,beta
human3_lib3.final_cell_0847,4,beta
human3_lib3.final_cell_0849,4,beta
human3_lib3.final_cell_0850,4,beta
human3_lib3.final_cell_0852,4,beta
human3_lib3.final_cell_0853,4,beta
human3_lib3.final_cell_0854,4,beta
human3_lib3.final_cell_0861,4,beta
human3_lib3.final_cell_0869,4,beta
human3_lib3.final_cell_0870,4,beta
human3_lib3.final_cell_0871,4,beta
human3_lib3.final_cell_0872,4,beta
human3_lib3.final_cell_0873,4,beta
human3_lib3.final_cell_0878,4,beta
human3_lib3.final_cell_0879,4,beta
human3_lib3.final_cell_0888,4,beta
human3_lib3.final_cell_0892,4,beta
human3_lib3.final_cell_0893,4,beta
human3_lib3.final_cell_0897,4,beta
human3_lib3.final_cell_0899,4,beta
human3_lib3.final_cell_0900,4,beta
human3_lib3.final_cell_0903,4,beta
human3_lib3.final_cell_0905,4,beta
human3_lib3.final_cell_0906,4,beta
human3_lib3.final_cell_0909,4,beta
human3_lib3.final_cell_0910,4,beta
human3_lib3.final_cell_0911,4,beta
human3_lib3.final_cell_0912,4,beta
human3_lib3.final_cell_0914,4,beta
human3_lib3.final_cell_0916,4,beta
human3_lib3.final_cell_0918,4,beta
human3_lib3.final_cell_0924,4,beta
human3_lib3.final_cell_0926,4,beta
human3_lib3.final_cell_0927,4,beta
human3_lib3.final_cell_0929,4,beta
human3_lib3.final_cell_0930,4,beta
human3_lib3.final_cell_0932,4,beta
human3_lib3.final_cell_0934,4,beta
human3_lib4.final_cell_0040,4,beta
human3_lib4.final_cell_0042,4,beta
human3_lib4.final_cell_0058,4,beta
human3_lib4.final_cell_0071,4,beta
human3_lib4.final_cell_0092,4,beta
human3_lib4.final_cell_0094,4,beta
human3_lib4.final_cell_0095,4,beta
human3_lib4.final_cell_0096,4,beta
human3_lib4.final_cell_0097,4,beta
human3_lib4.final_cell_0098,4,beta
human3_lib4.final_cell_0105,4,beta
human3_lib4.final_cell_0112,4,beta
human3_lib4.final_cell_0117,4,beta
human3_lib4.final_cell_0124,4,beta
human3_lib4.final_cell_0132,4,beta
human3_lib4.final_cell_0134,4,beta
human3_lib4.final_cell_0136,4,beta
human3_lib4.final_cell_0138,4,beta
human3_lib4.final_cell_0140,4,beta
human3_lib4.final_cell_0141,4,beta
human3_lib4.final_cell_0159,4,beta
human3_lib4.final_cell_0161,4,beta
human3_lib4.final_cell_0162,4,beta
human3_lib4.final_cell_0163,4,beta
human3_lib4.final_cell_0169,4,beta
human3_lib4.final_cell_0193,4,beta
human3_lib4.final_cell_0194,4,beta
human3_lib4.final_cell_0196,4,beta
human3_lib4.final_cell_0201,4,beta
human3_lib4.final_cell_0205,4,beta
human3_lib4.final_cell_0208,4,beta
human3_lib4.final_cell_0215,4,beta
human3_lib4.final_cell_0218,4,beta
human3_lib4.final_cell_0223,4,beta
human3_lib4.final_cell_0225,4,beta
human3_lib4.final_cell_0226,4,beta
human3_lib4.final_cell_0227,4,beta
human3_lib4.final_cell_0229,4,beta
human3_lib4.final_cell_0236,4,beta
human3_lib4.final_cell_0240,4,beta
human3_lib4.final_cell_0243,4,beta
human3_lib4.final_cell_0244,4,beta
human3_lib4.final_cell_0251,4,beta
human3_lib4.final_cell_0254,4,beta
human3_lib4.final_cell_0257,4,beta
human3_lib4.final_cell_0263,4,beta
human3_lib4.final_cell_0264,4,beta
human3_lib4.final_cell_0265,4,beta
human3_lib4.final_cell_0268,4,beta
human3_lib4.final_cell_0275,4,beta
human3_lib4.final_cell_0279,4,beta
human3_lib4.final_cell_0281,4,beta
human3_lib4.final_cell_0282,4,beta
human3_lib4.final_cell_0285,4,beta
human3_lib4.final_cell_0286,4,beta
human3_lib4.final_cell_0289,4,beta
human3_lib4.final_cell_0291,4,beta
human3_lib4.final_cell_0293,4,beta
human3_lib4.final_cell_0295,4,beta
human3_lib4.final_cell_0298,4,beta
human3_lib4.final_cell_0299,4,beta
human3_lib4.final_cell_0301,4,beta
human3_lib4.final_cell_0306,4,beta
human3_lib4.final_cell_0308,4,beta
human3_lib4.final_cell_0309,4,beta
human3_lib4.final_cell_0312,4,beta
human3_lib4.final_cell_0313,4,beta
human3_lib4.final_cell_0321,4,beta
human3_lib4.final_cell_0323,4,beta
human3_lib4.final_cell_0324,4,beta
human3_lib4.final_cell_0329,4,beta
human3_lib4.final_cell_0330,4,beta
human3_lib4.final_cell_0337,4,beta
human3_lib4.final_cell_0341,4,beta
human3_lib4.final_cell_0344,4,beta
human3_lib4.final_cell_0346,4,beta
human3_lib4.final_cell_0347,4,beta
human3_lib4.final_cell_0348,4,beta
human3_lib4.final_cell_0350,4,beta
human3_lib4.final_cell_0354,4,beta
human3_lib4.final_cell_0357,4,beta
human3_lib4.final_cell_0362,4,beta
human3_lib4.final_cell_0364,4,beta
human3_lib4.final_cell_0373,4,beta
human3_lib4.final_cell_0374,4,beta
human3_lib4.final_cell_0380,4,beta
human3_lib4.final_cell_0385,4,beta
human3_lib4.final_cell_0386,4,beta
human3_lib4.final_cell_0387,4,beta
human3_lib4.final_cell_0388,4,beta
human3_lib4.final_cell_0392,4,beta
human3_lib4.final_cell_0399,4,beta
human3_lib4.final_cell_0420,4,beta
human3_lib4.final_cell_0422,4,beta
human3_lib4.final_cell_0427,4,beta
human3_lib4.final_cell_0429,4,beta
human3_lib4.final_cell_0430,4,beta
human3_lib4.final_cell_0450,4,beta
human3_lib4.final_cell_0452,4,beta
human3_lib4.final_cell_0462,4,beta
human3_lib4.final_cell_0463,4,beta
human3_lib4.final_cell_0465,4,beta
human3_lib4.final_cell_0467,4,beta
human3_lib4.final_cell_0470,4,beta
human3_lib4.final_cell_0472,4,beta
human3_lib4.final_cell_0473,4,beta
human3_lib4.final_cell_0475,4,beta
human3_lib4.final_cell_0476,4,beta
human3_lib4.final_cell_0481,4,beta
human3_lib4.final_cell_0482,4,beta
human3_lib4.final_cell_0501,4,beta
human3_lib4.final_cell_0504,4,beta
human3_lib4.final_cell_0506,4,beta
human3_lib4.final_cell_0508,4,beta
human3_lib4.final_cell_0525,4,beta
human3_lib4.final_cell_0526,4,beta
human3_lib4.final_cell_0528,4,beta
human3_lib4.final_cell_0532,4,beta
human3_lib4.final_cell_0541,4,beta
human3_lib4.final_cell_0543,4,beta
human3_lib4.final_cell_0544,4,beta
human3_lib4.final_cell_0547,4,beta
human3_lib4.final_cell_0551,4,beta
human3_lib4.final_cell_0560,4,beta
human3_lib4.final_cell_0563,4,beta
human3_lib4.final_cell_0570,4,beta
human3_lib4.final_cell_0577,4,beta
human3_lib4.final_cell_0583,4,beta
human3_lib4.final_cell_0585,4,beta
human3_lib4.final_cell_0586,4,beta
human3_lib4.final_cell_0588,4,beta
human3_lib4.final_cell_0595,4,beta
human3_lib4.final_cell_0598,4,beta
human3_lib4.final_cell_0599,4,beta
human3_lib4.final_cell_0604,4,beta
human3_lib4.final_cell_0608,4,beta
human3_lib4.final_cell_0616,4,beta
human3_lib4.final_cell_0617,4,beta
human3_lib4.final_cell_0618,4,beta
human3_lib4.final_cell_0630,4,beta
human3_lib4.final_cell_0631,4,beta
human3_lib4.final_cell_0632,4,beta
human3_lib4.final_cell_0635,4,beta
human3_lib4.final_cell_0642,4,beta
human3_lib4.final_cell_0644,4,beta
human3_lib4.final_cell_0645,4,beta
human3_lib4.final_cell_0657,4,beta
human3_lib4.final_cell_0663,4,beta
human3_lib4.final_cell_0671,4,beta
human3_lib4.final_cell_0672,4,beta
human3_lib4.final_cell_0679,4,beta
human3_lib4.final_cell_0680,4,beta
human3_lib4.final_cell_0683,4,beta
human3_lib4.final_cell_0689,4,beta
human3_lib4.final_cell_0691,4,beta
human3_lib4.final_cell_0700,4,beta
human3_lib4.final_cell_0701,4,beta
human3_lib4.final_cell_0709,4,beta
human3_lib4.final_cell_0713,4,beta
human3_lib4.final_cell_0716,4,beta
human3_lib4.final_cell_0723,4,beta
human3_lib4.final_cell_0729,4,beta
human3_lib4.final_cell_0734,4,beta
human3_lib4.final_cell_0735,4,beta
human3_lib4.final_cell_0739,4,beta
human3_lib4.final_cell_0745,4,beta
human3_lib4.final_cell_0754,4,beta
human3_lib4.final_cell_0761,4,beta
human3_lib4.final_cell_0764,4,beta
human3_lib4.final_cell_0780,4,beta
human3_lib4.final_cell_0787,4,beta
human3_lib4.final_cell_0788,4,beta
human3_lib4.final_cell_0790,4,beta
human3_lib4.final_cell_0791,4,beta
human3_lib4.final_cell_0798,4,beta
human3_lib4.final_cell_0800,4,beta
human3_lib4.final_cell_0808,4,beta
human3_lib4.final_cell_0810,4,beta
human3_lib4.final_cell_0813,4,beta
human3_lib4.final_cell_0814,4,beta
human3_lib4.final_cell_0815,4,beta
human3_lib4.final_cell_0816,4,beta
human3_lib4.final_cell_0822,4,beta
human3_lib4.final_cell_0823,4,beta
human3_lib4.final_cell_0824,4,beta
human3_lib4.final_cell_0827,4,beta
human3_lib4.final_cell_0834,4,beta
human3_lib4.final_cell_0839,4,beta
human3_lib4.final_cell_0841,4,beta
human3_lib4.final_cell_0845,4,beta
human3_lib4.final_cell_0850,4,beta
human3_lib4.final_cell_0855,4,beta
human3_lib4.final_cell_0858,4,beta
human3_lib4.final_cell_0860,4,beta
human3_lib4.final_cell_0862,4,beta
human3_lib4.final_cell_0866,4,beta
human3_lib4.final_cell_0867,4,beta
human3_lib4.final_cell_0869,4,beta
human3_lib4.final_cell_0871,4,beta
human3_lib4.final_cell_0875,4,beta
human3_lib4.final_cell_0877,4,beta
human3_lib4.final_cell_0878,4,beta
human3_lib4.final_cell_0885,4,beta
human3_lib4.final_cell_0889,4,beta
human3_lib4.final_cell_0896,4,beta
human3_lib4.final_cell_0898,4,beta
human3_lib1.final_cell_0345,4,delta
human3_lib1.final_cell_0516,4,delta
human3_lib1.final_cell_0755,4,delta
human3_lib2.final_cell_0475,4,delta
human3_lib3.final_cell_0374,4,delta
human3_lib3.final_cell_0572,4,delta
human3_lib3.final_cell_0584,4,delta
human3_lib4.final_cell_0589,4,delta
human3_lib2.final_cell_0341,4,ductal
human3_lib2.final_cell_0549,4,ductal
human3_lib2.final_cell_0870,4,endothelial
human3_lib1.final_cell_0088,5,activated_stellate
human3_lib1.final_cell_0142,5,activated_stellate
human3_lib1.final_cell_0157,5,activated_stellate
human3_lib1.final_cell_0231,5,activated_stellate
human3_lib1.final_cell_0262,5,activated_stellate
human3_lib1.final_cell_0276,5,activated_stellate
human3_lib1.final_cell_0346,5,activated_stellate
human3_lib1.final_cell_0361,5,activated_stellate
human3_lib1.final_cell_0365,5,activated_stellate
human3_lib1.final_cell_0381,5,activated_stellate
human3_lib1.final_cell_0392,5,activated_stellate
human3_lib1.final_cell_0397,5,activated_stellate
human3_lib1.final_cell_0453,5,activated_stellate
human3_lib1.final_cell_0470,5,activated_stellate
human3_lib1.final_cell_0499,5,activated_stellate
human3_lib1.final_cell_0524,5,activated_stellate
human3_lib1.final_cell_0593,5,activated_stellate
human3_lib1.final_cell_0596,5,activated_stellate
human3_lib1.final_cell_0604,5,activated_stellate
human3_lib1.final_cell_0639,5,activated_stellate
human3_lib1.final_cell_0653,5,activated_stellate
human3_lib1.final_cell_0669,5,activated_stellate
human3_lib1.final_cell_0682,5,activated_stellate
human3_lib1.final_cell_0691,5,activated_stellate
human3_lib1.final_cell_0710,5,activated_stellate
human3_lib1.final_cell_0747,5,activated_stellate
human3_lib1.final_cell_0753,5,activated_stellate
human3_lib1.final_cell_0761,5,activated_stellate
human3_lib2.final_cell_0239,5,activated_stellate
human3_lib2.final_cell_0252,5,activated_stellate
human3_lib2.final_cell_0271,5,activated_stellate
human3_lib2.final_cell_0294,5,activated_stellate
human3_lib2.final_cell_0344,5,activated_stellate
human3_lib2.final_cell_0368,5,activated_stellate
human3_lib2.final_cell_0370,5,activated_stellate
human3_lib2.final_cell_0416,5,activated_stellate
human3_lib2.final_cell_0441,5,activated_stellate
human3_lib2.final_cell_0461,5,activated_stellate
human3_lib2.final_cell_0492,5,activated_stellate
human3_lib2.final_cell_0540,5,activated_stellate
human3_lib2.final_cell_0593,5,activated_stellate
human3_lib2.final_cell_0621,5,activated_stellate
human3_lib2.final_cell_0650,5,activated_stellate
human3_lib2.final_cell_0651,5,activated_stellate
human3_lib2.final_cell_0660,5,activated_stellate
human3_lib2.final_cell_0681,5,activated_stellate
human3_lib2.final_cell_0697,5,activated_stellate
human3_lib2.final_cell_0729,5,activated_stellate
human3_lib2.final_cell_0757,5,activated_stellate
human3_lib2.final_cell_0760,5,activated_stellate
human3_lib2.final_cell_0794,5,activated_stellate
human3_lib2.final_cell_0847,5,activated_stellate
human3_lib2.final_cell_0873,5,activated_stellate
human3_lib3.final_cell_0117,5,activated_stellate
human3_lib3.final_cell_0134,5,activated_stellate
human3_lib3.final_cell_0154,5,activated_stellate
human3_lib3.final_cell_0175,5,activated_stellate
human3_lib3.final_cell_0182,5,activated_stellate
human3_lib3.final_cell_0265,5,activated_stellate
human3_lib3.final_cell_0283,5,activated_stellate
human3_lib3.final_cell_0442,5,activated_stellate
